tc_id,title,source_sheet,source_row,area,menu_path,depth,entry_method,entry_evidence,text_input_required,focus_nav_required,mutation_suspected,baseline_screen_id,anchor_state,anchor_reason,confidence,recommended_probe
23.Settings#284.0,Settings / 소리 및 진동,23.Settings,289,소리 및 진동,설정 > 소리 및 진동 > 터치음 ON/OFF,2,DEEPLINK_CANDIDATE,baseline launched android.settings.SOUND_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_sound,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#286.0,Settings / 디스플레이 - 밝기 수준,23.Settings,291,디스플레이,설정 > 디스플레이 > 밝기 수준,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#287.0,Settings / 디스플레이 - 밝기 수준,23.Settings,292,디스플레이,설정 > 디스플레이 > 밝기 수준,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#288.0,Settings / 디스플레이 - 밝기 수준,23.Settings,293,디스플레이,설정 > 디스플레이 > 밝기 수준,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#289.0,Settings / 디스플레이 - 밝기 수준,23.Settings,294,디스플레이,설정 > 디스플레이 > 밝기 수준,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#290.0,Settings / 디스플레이 - 밝기 수준,23.Settings,295,디스플레이,설정 > 디스플레이 > 밝기 수준,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#291.0,Settings / 디스플레이 - 키패드 조명 동작 시간,23.Settings,296,디스플레이,설정 > 디스플레이 > 키패드 조명 동작 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#292.0,Settings / 디스플레이 - 밝기 자동 조절,23.Settings,297,디스플레이,설정 > 디스플레이 > 밝기 자동 조절 설정 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#293.0,Settings / 디스플레이 - 밝기 자동 조절,23.Settings,298,디스플레이,설정 > 디스플레이 > 밝기 자동 조절 설정 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#294.0,Settings / 디스플레이 - 밝기 자동 조절,23.Settings,299,디스플레이,설정 > 디스플레이 > 밝기 자동 조절 설정 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#295.0,Settings / 디스플레이 - 밝기 자동 조절,23.Settings,300,디스플레이,설정 > 디스플레이 > 밝기 자동 조절 설정 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#299.0,Settings / 디스플레이 - 잠금 화면,23.Settings,304,디스플레이,설정 > 디스플레이 > 잠금화면,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#324.0,Settings / 디스플레이 - 잠금 화면,23.Settings,329,디스플레이,설정 > 디스플레이 > 잠금화면,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#327.0,Settings / 디스플레이 - 잠금 화면,23.Settings,332,디스플레이,설정 > 디스플레이 > 잠금화면,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#337.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,342,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#338.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,343,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#339.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,344,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#340.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,345,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#341.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,346,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#342.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,347,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#343.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,348,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#344.0,Settings / 디스플레이 - 화면 자동 잠금 시간,23.Settings,349,디스플레이,설정 > 디스플레이 > 화면 자동 잠금 시간,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#363.0,Settings / 디스플레이 - 다크 모드,23.Settings,368,디스플레이,설정 > 디스플레이 > 다크 모드 설정 On,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#364.0,Settings / 디스플레이 - 다크 모드,23.Settings,369,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#365.0,Settings / 디스플레이 - 다크 모드,23.Settings,370,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#366.0,Settings / 디스플레이 - 다크 모드,23.Settings,371,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#367.0,Settings / 디스플레이 - 다크 모드,23.Settings,372,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#368.0,Settings / 디스플레이 - 다크 모드,23.Settings,373,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#369.0,Settings / 디스플레이 - 다크 모드,23.Settings,374,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#370.0,Settings / 디스플레이 - 다크 모드,23.Settings,375,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#371.0,Settings / 디스플레이 - 다크 모드,23.Settings,376,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#372.0,Settings / 디스플레이 - 다크 모드,23.Settings,377,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#373.0,Settings / 디스플레이 - 다크 모드,23.Settings,378,디스플레이,설정 > 디스플레이 > 다크 모드 설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#374.0,Settings / 디스플레이 - 다크 모드,23.Settings,379,디스플레이,설정 > 디스플레이 > 다크 모드 설정 Off,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#375.0,Settings / 디스플레이 - 다크 모드,23.Settings,380,디스플레이,설정 > 디스플레이 > 다크 모드,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#376.0,Settings / 디스플레이 - 다크 모드,23.Settings,381,디스플레이,설정 > 디스플레이 > 다크 모드,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#377.0,Settings / 디스플레이 - 다크 모드,23.Settings,382,디스플레이,설정 > 디스플레이 > 다크 모드,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#378.0,Settings / 디스플레이 - 다크 모드,23.Settings,383,디스플레이,설정 > 디스플레이 > 다크 모드,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#380.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,385,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#381.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,386,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#382.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,387,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#383.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,388,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#384.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,389,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#385.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,390,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#386.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,391,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#387.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,392,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#388.0,Settings / 디스플레이 - 디스플레이 크기 및 텍스트,23.Settings,393,디스플레이,설정 > 디스플레이 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.DISPLAY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_display,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
